Scer_Name	Spar_Name	Scer_Gene
Scer_13.310	Spar_13.282	YMR106C
Scer_13.314	Spar_13.287	YMR107W
Scer_13.315	Spar_13.288	YMR108W
Scer_13.316	Spar_13.289	Kwal_26.7587
Scer_13.317	Spar_13.290	YMR110C
Scer_13.318	Spar_13.291	YMR111C
Scer_13.319	Spar_13.292	YMR112C
Scer_13.320	Spar_13.293	YMR113W
Scer_13.321	Spar_13.294	YMR114C
Scer_13.322	Spar_13.295	YMR115W
Scer_13.323	Spar_13.296	YMR116C
Scer_13.324	Spar_13.297	YMR117C
Scer_13.325	Spar_13.298	YMR118C
Scer_13.333	Spar_13.300	YMR119W
Scer_13.334	Spar_13.302	YMR120C
Scer_13.335	Spar_13.303	YMR121C
Scer_13.338	Spar_13.305	NA
Scer_13.339	Spar_13.307	Kwal_47.17746
Scer_13.340	Spar_13.308	YMR124W
Scer_13.341	Spar_13.309	YMR125W
Scer_13.342	Spar_13.310	YMR126C
Scer_13.343	Spar_13.311	YMR127C
Scer_13.344	Spar_13.312	YMR128W
Scer_13.345	Spar_13.313	AFR225W
Scer_13.346	Spar_13.314	YMR130W
Scer_13.347	Spar_13.315	YMR131C
Scer_13.348	Spar_13.316	YMR132C
Scer_13.349	Spar_13.317	YMR133W
Scer_13.350	Spar_13.318	YMR134W
Scer_13.351	Spar_13.319	YMR135C
Scer_13.353	Spar_13.321	YMR136W
Scer_13.354	Spar_13.322	YMR137C
Scer_13.355	Spar_13.323	YMR138W
Scer_13.356	Spar_13.324	YMR139W
Scer_13.357	Spar_13.325	YMR140W
Scer_13.359	Spar_13.327	YMR142C
Scer_13.361	Spar_13.328	Scas_680.15
Scer_13.362	Spar_13.329	YMR144W
Scer_13.363	Spar_13.330	YMR145C
Scer_13.364	Spar_13.331	YMR146C
Scer_13.365	Spar_13.332	YMR147W
Scer_13.366	Spar_13.333	YMR148W
Scer_13.367	Spar_13.334	YMR149W
Scer_13.368	Spar_13.335	YMR150C
Scer_13.370	Spar_13.337	YMR152W
Scer_13.371	Spar_13.338	YMR153W
Scer_13.372	Spar_13.339	YMR154C
Scer_13.373	Spar_13.340	YMR155W
Scer_13.374	Spar_13.341	YMR156C
Scer_13.375	Spar_13.342	YMR157C
Scer_13.376	Spar_13.343	YMR158W
Scer_13.379	Spar_13.349	YMR159C
Scer_13.380	Spar_13.350	YMR160W
Scer_13.381	Spar_13.351	YMR161W
Scer_13.382	Spar_13.352	YMR162C
Scer_13.383	Spar_13.353	YMR163C
Scer_13.385	Spar_13.355	YMR164C
Scer_13.386	Spar_13.357	Kwal_23.3532
Scer_13.387	Spar_13.358	YMR166C
Scer_13.388	Spar_13.359	YMR167W
Scer_13.389	Spar_13.360	YMR168C
Scer_13.390	Spar_13.361	YMR170C
Scer_13.391	Spar_13.362	YMR169C
Scer_13.392	Spar_13.363	YMR171C
Scer_13.393	Spar_13.364	YMR172W
Scer_13.394	Spar_13.365	YMR173W
Scer_13.395	Spar_13.369	YMR174C
Scer_13.396	Spar_13.370	YMR175W
Scer_13.398	Spar_13.371	YMR176W
Scer_13.399	Spar_13.372	YMR177W
Scer_13.400	Spar_13.373	YMR178W
Scer_13.401	Spar_13.374	YMR179W
Scer_13.402	Spar_13.375	YMR180C
Scer_13.403	Spar_13.376	YMR181C
Scer_13.404	Spar_13.377	YMR182C
Scer_13.406	Spar_13.378	YMR183C
Scer_13.407	Spar_13.379	YMR184W
Scer_13.408	Spar_13.380	YMR185W
Scer_13.409	Spar_13.381	YMR186W
Scer_13.410	Spar_13.382	YMR187C
Scer_13.411	Spar_13.383	YMR188C
Scer_13.412	Spar_13.384	YMR189W
Scer_13.413	Spar_13.385	YMR190C
Scer_13.414	Spar_13.386	YMR191W
Scer_13.415	Spar_13.387	YMR192W
Scer_13.416	Spar_13.388	YMR193W
Scer_13.418	Spar_13.389	YMR194W
Scer_13.419	Spar_13.390	YMR194C-B
Scer_13.421	Spar_13.392	YMR195W
Scer_13.422	Spar_13.393	YMR196W
Scer_13.423	Spar_13.394	YMR197C
Scer_13.424	Spar_13.395	YMR198W
Scer_13.425	Spar_13.396	YMR199W
Scer_13.426	Spar_13.397	YMR200W
Scer_13.427	Spar_13.398	YMR201C
Scer_13.428	Spar_13.399	YMR202W
Scer_13.429	Spar_13.400	YMR203W
Scer_13.430	Spar_13.401	YMR204C
Scer_13.431	Spar_13.402	YMR205C
Scer_13.432	Spar_13.403	YMR206W
Scer_13.433	Spar_13.404	YMR207C
Scer_13.434	Spar_13.405	YMR208W
Scer_13.435	Spar_13.406	YMR209C
Scer_13.454	Spar_13.410	YMR228W
Scer_13.455	Spar_13.411	Kwal_26.9189
Scer_13.456	Spar_13.412	YMR230W
Scer_13.458	Spar_13.414	YMR231W
Scer_13.459	Spar_13.415	YMR232W
Scer_13.460	Spar_13.416	YMR233W
Scer_13.461	Spar_13.417	YMR234W
Scer_13.462	Spar_13.418	YMR235C
Scer_13.463	Spar_13.419	YMR236W
Scer_13.464	Spar_13.420	YMR237W
Scer_13.465	Spar_13.421	YMR238W
Scer_13.467	Spar_13.427	YMR239C
Scer_13.468	Spar_13.428	YMR240C
Scer_13.469	Spar_13.429	YMR241W
Scer_13.470	Spar_13.430	YMR242C
Scer_13.472	Spar_13.432	YMR243C
Scer_13.473	Spar_13.433	YMR244W
Scer_13.474	Spar_13.434	YMR244C-A
Scer_13.475	Spar_13.436	YMR246W
Scer_13.476	Spar_13.437	Kwal_27.12327
Scer_13.483	Spar_13.441	YMR250W
Scer_13.484	Spar_13.442	YMR251W
Scer_13.485	Spar_13.443	NA
Scer_13.486	Spar_13.444	YMR252C
Scer_13.487	Spar_13.445	YMR253C
Scer_13.489	Spar_13.448	YMR255W
Scer_13.490	Spar_13.449	YMR256C
Scer_13.491	Spar_13.450	YMR257C
Scer_13.492	Spar_13.451	YMR258C
Scer_13.493	Spar_13.452	YMR259C
Scer_13.494	Spar_13.453	YMR260C
Scer_13.495	Spar_13.454	YMR261C
Scer_13.496	Spar_13.455	YMR262W
Scer_13.497	Spar_13.456	YMR263W
Scer_13.498	Spar_13.457	YMR264W
Scer_13.499	Spar_13.458	YMR265C
Scer_13.500	Spar_13.459	YMR266W
Scer_13.501	Spar_13.460	YMR267W
Scer_13.502	Spar_13.461	YMR268C
Scer_13.503	Spar_13.462	YMR269W
Scer_13.504	Spar_13.463	YMR270C
Scer_13.509	Spar_13.466	YMR272C
Scer_13.511	Spar_13.467	YMR273C
Scer_13.512	Spar_13.468	YMR274C
Scer_13.513	Spar_13.469	YMR275C
Scer_13.514	Spar_13.470	YMR276W
Scer_13.515	Spar_13.471	YMR277W
Scer_13.516	Spar_13.472	YMR278W
Scer_13.517	Spar_13.473	YMR279C
Scer_13.518	Spar_13.474	YMR280C
Scer_13.519	Spar_13.475	YMR281W
Scer_13.520	Spar_13.476	YMR282C
Scer_13.521	Spar_13.477	YMR283C
Scer_13.526	Spar_13.481	YMR284W
Scer_13.527	Spar_13.482	YMR285C
Scer_13.528	Spar_13.483	YMR286W
Scer_13.529	Spar_13.484	YMR287C
Scer_13.530	Spar_13.485	YMR288W
Scer_13.531	Spar_13.486	YMR289W
Scer_13.532	Spar_13.488	YMR290C
Scer_13.534	Spar_13.489	YMR291W
Scer_13.535	Spar_13.490	YMR292W
Scer_13.536	Spar_13.491	YMR293C
Scer_13.537	Spar_13.492	YMR294W
Scer_13.538	Spar_13.493	YMR295C
Scer_13.539	Spar_13.494	YMR296C
Scer_13.540	Spar_13.495	Kpol_1028.72
Scer_13.541	Spar_13.496	YMR298W
Scer_13.542	Spar_13.497	YMR299C
Scer_13.543	Spar_13.498	YMR300C
Scer_13.544	Spar_13.499	YMR301C
Scer_13.545	Spar_13.500	YMR302C
Scer_13.546	Spar_13.501	YMR303C
Scer_13.547	Spar_13.502	YMR304W
Scer_13.549	Spar_13.504	YMR305C
Scer_13.550	Spar_13.505	YMR306W
Scer_13.551	Spar_13.506	YMR307W
Scer_13.552	Spar_13.507	YMR308C
Scer_13.553	Spar_13.508	YMR309C
Scer_13.554	Spar_13.509	YMR310C
Scer_13.555	Spar_13.510	YMR311C
Scer_13.556	Spar_13.511	YMR312W
Scer_13.557	Spar_13.512	YMR313C
Scer_13.558	Spar_13.513	YMR314W
Scer_13.559	Spar_13.514	YMR315W
Scer_13.561	Spar_13.515	YMR316W
Scer_13.562	Spar_13.517	YMR317W
Scer_13.563	Spar_13.520	YMR318C
Scer_13.564	Spar_13.521	YMR319C
Scer_14.16	Spar_14.6	AGR395W
Scer_14.17	Spar_14.7	YNL329C
Scer_14.18	Spar_14.8	YNL328C
Scer_14.19	Spar_14.9	YNL327W
Scer_14.20	Spar_14.10	YNL326C
Scer_14.21	Spar_14.11	YNL325C
Scer_14.22	Spar_14.12	YNL323W
Scer_14.23	Spar_14.13	YNL322C
Scer_14.24	Spar_14.14	YNL321W
Scer_14.25	Spar_14.15	YNL320W
Scer_14.26	Spar_14.16	YNL318C
Scer_14.27	Spar_14.17	YNL317W
Scer_14.28	Spar_14.18	YNL316C
Scer_14.29	Spar_14.19	YNL315C
Scer_14.30	Spar_14.20	YNL314W
Scer_14.31	Spar_14.21	YNL313C
Scer_14.32	Spar_14.22	YNL312W
Scer_14.33	Spar_14.23	YNL311C
Scer_14.34	Spar_14.24	YNL310C
Scer_14.35	Spar_14.25	YNL309W
Scer_14.36	Spar_14.26	YNL308C
Scer_14.37	Spar_14.27	YNL307C
Scer_14.38	Spar_14.28	YNL306W
Scer_14.39	Spar_14.29	YNL305C
Scer_14.40	Spar_14.30	YNL304W
Scer_14.42	Spar_14.32	YNL302C
Scer_14.43	Spar_14.33	YNL301C
Scer_14.44	Spar_14.34	NA
Scer_14.45	Spar_14.35	YNL299W
Scer_14.46	Spar_14.36	YNL298W
Scer_14.47	Spar_14.37	YNL297C
Scer_14.48	Spar_14.40	YNL295W
Scer_14.49	Spar_14.41	YNL294C
Scer_14.50	Spar_14.42	YNL293W
Scer_14.51	Spar_14.43	YNL292W
Scer_14.52	Spar_14.44	YNL291C
Scer_14.53	Spar_14.45	YNL290W
Scer_14.54	Spar_14.46	YNL289W
Scer_14.55	Spar_14.47	YNL288W
Scer_14.56	Spar_14.48	YNL287W
Scer_14.57	Spar_14.49	YNL286W
Scer_14.69	Spar_14.59	YNL284C
Scer_14.71	Spar_14.62	YNL283C
Scer_14.72	Spar_14.63	YNL282W
Scer_14.73	Spar_14.64	YNL281W
Scer_14.74	Spar_14.65	YNL280C
Scer_14.75	Spar_14.66	YNL279W
Scer_14.76	Spar_14.67	YNL278W
Scer_14.78	Spar_14.68	YNL277W
Scer_14.79	Spar_14.69	YNL275W
Scer_14.80	Spar_14.70	YNL274C
Scer_14.81	Spar_14.71	YNL273W
Scer_14.82	Spar_14.72	YNL272C
Scer_14.83	Spar_14.73	YNL271C
Scer_14.84	Spar_14.74	Kpol_2000.64
Scer_14.86	Spar_14.76	YNL268W
Scer_14.87	Spar_14.77	YNL267W
Scer_14.89	Spar_14.78	YNL265C
Scer_14.90	Spar_14.79	YNL264C
Scer_14.91	Spar_14.80	YNL263C
Scer_14.92	Spar_14.81	YNL262W
Scer_14.93	Spar_14.82	YNL261W
Scer_14.94	Spar_14.83	YNL260C
Scer_14.95	Spar_14.84	YNL259C
Scer_14.96	Spar_14.85	YNL258C
Scer_14.97	Spar_14.86	YNL257C
Scer_14.98	Spar_14.87	YNL256W
Scer_14.99	Spar_14.88	YNL255C
Scer_14.100	Spar_14.89	YNL254C
Scer_14.101	Spar_14.90	YNL253W
Scer_14.102	Spar_14.91	YNL252C
Scer_14.103	Spar_14.92	YNL251C
Scer_14.104	Spar_14.93	YNL250W
Scer_14.105	Spar_14.94	YNL249C
Scer_14.106	Spar_14.95	YNL248C
Scer_14.107	Spar_14.96	YNL247W
Scer_14.108	Spar_14.97	YNL246W
Scer_14.109	Spar_14.98	YNL245C
Scer_14.110	Spar_14.99	YNL244C
Scer_14.111	Spar_14.100	YNL243W
Scer_14.112	Spar_14.101	YNL242W
Scer_14.113	Spar_14.102	YNL241C
Scer_14.114	Spar_14.103	YNL240C
Scer_14.115	Spar_14.104	YNL239W
Scer_14.116	Spar_14.105	YNL238W
Scer_14.117	Spar_14.106	YNL237W
Scer_14.118	Spar_14.107	YNL236W
Scer_14.119	Spar_14.108	YNL234W
Scer_14.120	Spar_14.109	YNL233W
Scer_14.121	Spar_14.110	YNL232W
Scer_14.122	Spar_14.111	YNL231C
Scer_14.123	Spar_14.112	YNL230C
Scer_14.124	Spar_14.113	YNL229C
Scer_14.125	Spar_14.114	YNL227C
Scer_14.127	Spar_14.116	YNL225C
Scer_14.128	Spar_14.117	YNL224C
Scer_14.129	Spar_14.118	YNL223W
Scer_14.130	Spar_14.119	YNL222W
Scer_14.131	Spar_14.120	YNL221C
Scer_14.132	Spar_14.121	YNL220W
Scer_14.133	Spar_14.122	YNL219C
Scer_14.134	Spar_14.123	YNL218W
Scer_14.135	Spar_14.124	YNL217W
Scer_14.136	Spar_14.125	YNL216W
Scer_14.137	Spar_14.126	YNL215W
Scer_14.138	Spar_14.127	YNL214W
Scer_14.139	Spar_14.128	YNL213C
Scer_14.140	Spar_14.129	YNL212W
Scer_14.141	Spar_14.130	YNL211C
Scer_14.142	Spar_14.131	YNL210W
Scer_14.143	Spar_14.132	YNL209W
Scer_14.144	Spar_14.133	YNL208W
Scer_14.145	Spar_14.134	YNL207W
Scer_14.146	Spar_14.135	YNL206C
Scer_14.148	Spar_14.136	YNL204C
Scer_14.149	Spar_14.137	YNL202W
Scer_14.150	Spar_14.138	YNL201C
Scer_14.151	Spar_14.139	YNL200C
Scer_14.152	Spar_14.140	YNL199C
Scer_14.153	Spar_14.141	YNL198C
Scer_14.154	Spar_14.142	YNL197C
Scer_14.155	Spar_14.143	YNL196C
Scer_14.156	Spar_14.144	YNL195C
Scer_14.157	Spar_14.145	YNL194C
Scer_14.158	Spar_14.146	YNL193W
Scer_14.159	Spar_14.147	YNL192W
Scer_14.160	Spar_14.148	YNL191W
Scer_14.161	Spar_14.149	YNL190W
Scer_14.162	Spar_14.150	ABL150W
Scer_14.163	Spar_14.151	YNL188W
Scer_14.164	Spar_14.152	YNL187W
Scer_14.165	Spar_14.153	YNL186W
Scer_14.166	Spar_14.154	YNL185C
Scer_14.168	Spar_14.156	YNL183C
Scer_14.169	Spar_14.157	YNL182C
Scer_14.170	Spar_14.158	YNL181W
Scer_14.171	Spar_14.159	YNL180C
Scer_14.172	Spar_14.160	YNL179C
Scer_14.173	Spar_14.161	YNL178W
Scer_14.174	Spar_14.162	YNL177C
Scer_14.175	Spar_14.163	YNL176C
Scer_14.176	Spar_14.164	YNL175C
Scer_14.177	Spar_14.165	YNL173C
Scer_14.178	Spar_14.166	YNL172W
Scer_14.179	Spar_14.169	YNL169C
Scer_14.180	Spar_14.170	YNL168C
Scer_14.181	Spar_14.171	YNL167C
Scer_14.182	Spar_14.172	YNL166C
Scer_14.183	Spar_14.173	YNL165W
Scer_14.184	Spar_14.174	YNL164C
Scer_14.185	Spar_14.175	YNL163C
Scer_14.186	Spar_14.176	YNL162W-A
Scer_14.187	Spar_14.177	YNL162W
Scer_14.188	Spar_14.178	YNL161W
Scer_14.189	Spar_14.179	YNL160W
Scer_14.190	Spar_14.180	YNL159C
Scer_14.191	Spar_14.181	YNL158W
Scer_14.192	Spar_14.182	YNL157W
Scer_14.193	Spar_14.183	YNL156C
Scer_14.194	Spar_14.184	YNL155W
Scer_14.195	Spar_14.185	YNL154C
Scer_14.196	Spar_14.186	YNL153C
Scer_14.197	Spar_14.187	YNL152W
Scer_14.198	Spar_14.188	YNL151C
Scer_14.199	Spar_14.189	YNL149C
Scer_14.200	Spar_14.190	YNL148C
Scer_14.201	Spar_14.191	YNL147W
Scer_14.203	Spar_14.192	YNL146W
Scer_14.204	Spar_14.193	YNL145W
Scer_14.205	Spar_14.194	YNL144C
Scer_14.207	Spar_14.196	YNL142W
Scer_14.208	Spar_14.197	YNL141W
Scer_14.209	Spar_14.198	YNL139C
Scer_14.210	Spar_14.199	YNL138W-A
Scer_14.211	Spar_14.200	YNL138W
Scer_14.212	Spar_14.201	YNL137C
Scer_14.213	Spar_14.202	YNL136W
Scer_14.214	Spar_14.203	YNL135C
Scer_14.215	Spar_14.204	YNL134C
Scer_14.216	Spar_14.205	YNL133C
Scer_14.218	Spar_14.207	YNL132W
Scer_14.219	Spar_14.208	YNL131W
Scer_14.220	Spar_14.209	YNL130C
Scer_14.222	Spar_14.210	YNL129W
Scer_14.223	Spar_14.211	YNL128W
Scer_14.224	Spar_14.212	YNL127W
Scer_14.225	Spar_14.213	YNL126W
Scer_14.226	Spar_14.214	YNL125C
Scer_14.227	Spar_14.215	YNL124W
Scer_14.228	Spar_14.216	Kwal_33.14752
Scer_14.229	Spar_14.217	YNL122C
Scer_14.230	Spar_14.218	YNL121C
Scer_14.231	Spar_14.219	YNL119W
Scer_14.232	Spar_14.220	YNL118C
Scer_14.233	Spar_14.221	YNL117W
Scer_14.234	Spar_14.222	YNL116W
Scer_14.235	Spar_14.223	YNL115C
Scer_14.236	Spar_14.224	YNL113W
Scer_14.237	Spar_14.225	YNL112W
Scer_14.239	Spar_14.227	YNL111C
Scer_14.240	Spar_14.228	YNL110C
Scer_14.241	Spar_14.229	YNL108C
Scer_14.242	Spar_14.230	YNL107W
Scer_14.243	Spar_14.231	YNL106C
Scer_14.244	Spar_14.232	YNL104C
Scer_14.245	Spar_14.233	YNL103W
Scer_14.246	Spar_14.234	YNL102W
Scer_14.247	Spar_14.235	YNL101W
Scer_14.248	Spar_14.236	YNL100W
Scer_14.249	Spar_14.237	YNL099C
Scer_14.250	Spar_14.238	YNL098C
Scer_14.252	Spar_14.240	YNL097C
Scer_14.254	Spar_14.244	YNL096C
Scer_14.255	Spar_14.245	YNL095C
Scer_14.256	Spar_14.246	YNL094W
Scer_14.257	Spar_14.247	YNL093W
Scer_14.258	Spar_14.248	YNL092W
Scer_14.259	Spar_14.249	YNL091W
Scer_14.260	Spar_14.250	YNL090W
Scer_14.261	Spar_14.251	YNL088W
Scer_14.262	Spar_14.252	YNL087W
Scer_14.263	Spar_14.253	YNL086W
Scer_14.264	Spar_14.254	YNL085W
Scer_14.265	Spar_14.255	YNL084C
Scer_14.266	Spar_14.256	YNL083W
Scer_14.268	Spar_14.257	YNL082W
Scer_14.269	Spar_14.258	YNL081C
Scer_14.270	Spar_14.259	YNL080C
Scer_14.271	Spar_14.260	YNL079C
Scer_14.272	Spar_14.261	YNL078W
Scer_14.273	Spar_14.262	YNL077W
Scer_14.274	Spar_14.263	YNL076W
Scer_14.275	Spar_14.264	YNL075W
Scer_14.276	Spar_14.265	YNL074C
Scer_14.277	Spar_14.266	YNL073W
Scer_14.278	Spar_14.267	YNL072W
Scer_14.279	Spar_14.268	YNL071W
Scer_14.280	Spar_14.269	YNL070W
Scer_14.281	Spar_14.270	YNL069C
Scer_14.282	Spar_14.271	YNL068C
Scer_14.283	Spar_14.272	YNL067W-A
Scer_14.285	Spar_14.273	YNL067W
Scer_14.286	Spar_14.274	YNL066W
Scer_14.287	Spar_14.275	YNL065W
Scer_14.288	Spar_14.276	YNL064C
Scer_14.289	Spar_14.277	YNL063W
Scer_14.290	Spar_14.278	YNL062C
Scer_14.291	Spar_14.279	YNL061W
Scer_14.292	Spar_14.280	YNL059C
Scer_14.293	Spar_14.281	YNL058C
Scer_14.294	Spar_14.282	YNL056W
Scer_14.295	Spar_14.283	YNL055C
Scer_14.304	Spar_14.285	YNL054W
Scer_14.305	Spar_14.286	YNL053W
Scer_14.306	Spar_14.287	YNL052W
Scer_14.307	Spar_14.288	YNL051W
Scer_14.308	Spar_14.289	YNL050C
Scer_14.309	Spar_14.290	YNL049C
Scer_14.310	Spar_14.291	YNL048W
Scer_14.311	Spar_14.292	YNL047C
Scer_14.312	Spar_14.293	YNL046W
Scer_14.313	Spar_14.294	YNL045W
Scer_14.314	Spar_14.295	YNL044W
Scer_14.316	Spar_14.306	YNL042W
Scer_14.317	Spar_14.307	YNL041C
Scer_14.319	Spar_14.311	YNL039W
Scer_14.321	Spar_14.313	YNL038W
Scer_14.323	Spar_14.316	YNL036W
Scer_14.334	Spar_14.325	YNL035C
Scer_14.342	Spar_14.332	YNL029C
Scer_14.344	Spar_14.333	YNL027W
Scer_14.345	Spar_14.334	YNL026W
Scer_14.346	Spar_14.335	YNL025C
Scer_14.347	Spar_14.336	YNL024C-A
Scer_14.348	Spar_14.337	YNL024C
Scer_14.349	Spar_14.338	YNL023C
Scer_14.350	Spar_14.339	YNL022C
Scer_14.351	Spar_14.340	YNL021W
Scer_14.352	Spar_14.341	YNL020C
Scer_14.358	Spar_14.348	YNL016W
Scer_14.359	Spar_14.349	YNL015W
Scer_14.360	Spar_14.350	YNL014W
Scer_14.361	Spar_14.351	YNL012W
Scer_14.362	Spar_14.352	YNL011C
Scer_14.363	Spar_14.353	YNL010W
Scer_14.364	Spar_14.354	YNL009W
Scer_14.365	Spar_14.355	YNL008C
Scer_14.366	Spar_14.356	YNL007C
Scer_14.367	Spar_14.357	YNL006W
Scer_14.368	Spar_14.358	YNL005C
Scer_14.369	Spar_14.359	YNL004W
Scer_14.370	Spar_14.360	YNL003C
Scer_14.371	Spar_14.361	YNL002C
Scer_14.372	Spar_14.362	YNL001W
Scer_14.373	Spar_14.363	AAR004C
Scer_14.374	Spar_14.364	YNR001W-A
Scer_14.380	Spar_14.367	YNR002C
Scer_14.381	Spar_14.368	YNR003C
Scer_14.382	Spar_14.369	YNR004W
Scer_14.383	Spar_14.370	YNR006W
Scer_14.384	Spar_14.371	YNR007C
Scer_14.385	Spar_14.372	YNR008W
Scer_14.386	Spar_14.373	YNR009W
Scer_14.387	Spar_14.374	YNR010W
Scer_14.388	Spar_14.375	YNR011C
Scer_14.389	Spar_14.376	YNR012W
Scer_14.390	Spar_14.377	YNR013C
Scer_14.391	Spar_14.378	YNR014W
Scer_14.392	Spar_14.379	YNR015W
Scer_14.393	Spar_14.380	YNR016C
Scer_14.394	Spar_14.381	YNR017W
Scer_14.395	Spar_14.382	YNR018W
Scer_14.396	Spar_14.383	YNR019W
Scer_14.397	Spar_14.384	YNR020C
Scer_14.398	Spar_14.385	YNR021W
Scer_14.399	Spar_14.386	YNR022C
Scer_14.400	Spar_14.387	YNR023W
Scer_14.401	Spar_14.388	YNR024W
Scer_14.402	Spar_14.389	YNR026C
Scer_14.403	Spar_14.390	YNR027W
Scer_14.404	Spar_14.391	YNR028W
Scer_14.405	Spar_14.392	YNR029C
Scer_14.406	Spar_14.393	YNR030W
Scer_14.407	Spar_14.394	YNR031C
Scer_14.408	Spar_14.395	YNR032W
Scer_14.409	Spar_14.396	YNR032C-A
Scer_14.410	Spar_14.397	YNR033W
Scer_14.411	Spar_14.398	YNR034W
Scer_14.412	Spar_14.399	YNR034W-A
Scer_14.413	Spar_14.400	YNR035C
Scer_14.414	Spar_14.401	YNR036C
Scer_14.415	Spar_14.402	YNR037C
Scer_14.416	Spar_14.403	YNR038W
Scer_14.417	Spar_14.404	YNR039C
Scer_14.418	Spar_14.405	YNR040W
Scer_14.419	Spar_14.406	YNR041C
Scer_14.420	Spar_14.407	YNR043W
Scer_14.421	Spar_14.408	YNR044W
Scer_14.422	Spar_14.409	YNR045W
Scer_14.423	Spar_14.410	YNR046W
Scer_14.424	Spar_14.411	YNR047W
Scer_14.425	Spar_14.412	YNR048W
Scer_14.426	Spar_14.413	YNR049C
Scer_14.427	Spar_14.414	YNR050C
Scer_14.428	Spar_14.415	YNR051C
Scer_14.429	Spar_14.416	YNR052C
Scer_14.430	Spar_14.417	ABR120C
Scer_14.431	Spar_14.418	YNR054C
Scer_14.437	Spar_14.426	YNR055C
Scer_14.438	Spar_14.427	YNR056C
Scer_14.439	Spar_14.428	YNR057C
Scer_14.440	Spar_14.429	YNR058W
Scer_14.441	Spar_14.430	YNR059W
Scer_14.442	Spar_14.431	YNR060W
Scer_14.449	Spar_14.437	YNR067C
Scer_14.450	Spar_14.438	YNR068C
Scer_15.32	Spar_15.21	YOL149W
Scer_15.33	Spar_15.22	YOL148C
Scer_15.34	Spar_15.23	YOL147C
Scer_15.35	Spar_15.24	YOL146W
Scer_15.36	Spar_15.25	YOL145C
Scer_15.37	Spar_15.26	YOL144W
Scer_15.38	Spar_15.27	YOL143C
Scer_15.39	Spar_15.28	Kpol_1014.28
Scer_15.40	Spar_15.29	YOL141W
Scer_15.41	Spar_15.30	YOL140W
Scer_15.42	Spar_15.31	YOL139C
Scer_15.43	Spar_15.32	YOL138C
Scer_15.44	Spar_15.33	YOL137W
Scer_15.45	Spar_15.34	YOL136C
Scer_15.46	Spar_15.35	YOL135C
Scer_15.47	Spar_15.37	YOL133W
Scer_15.48	Spar_15.38	YOL132W
Scer_15.49	Spar_15.39	YOL131W
Scer_15.50	Spar_15.40	YOL130W
Scer_15.51	Spar_15.41	YOL129W
Scer_15.52	Spar_15.42	YOL128C
Scer_15.53	Spar_15.43	YOL127W
Scer_15.54	Spar_15.44	YOL126C
Scer_15.55	Spar_15.45	YOL125W
Scer_15.56	Spar_15.46	YOL124C
Scer_15.57	Spar_15.47	YOL123W
Scer_15.58	Spar_15.48	YOL122C
Scer_15.59	Spar_15.49	YOL121C
Scer_15.60	Spar_15.50	YOL120C
Scer_15.61	Spar_15.51	YOL119C
Scer_15.63	Spar_15.53	YOL117W
Scer_15.64	Spar_15.54	YOL116W
Scer_15.65	Spar_15.55	YOL115W
Scer_15.66	Spar_15.56	YOL114C
Scer_15.67	Spar_15.57	YOL113W
Scer_15.68	Spar_15.58	YOL112W
Scer_15.69	Spar_15.59	YOL111C
Scer_15.70	Spar_15.60	YOL110W
Scer_15.71	Spar_15.61	YOL109W
Scer_15.73	Spar_15.66	YOL108C
Scer_15.74	Spar_15.67	YOL107W
Scer_15.77	Spar_15.71	YOL105C
Scer_15.78	Spar_15.72	YOL104C
Scer_15.86	Spar_15.73	YOL103W
Scer_15.87	Spar_15.74	YOL102C
Scer_15.88	Spar_15.75	YOL101C
Scer_15.89	Spar_15.76	YOL100W
Scer_15.90	Spar_15.77	YOL098C
Scer_15.92	Spar_15.79	YOL097C
Scer_15.93	Spar_15.80	YOL096C
Scer_15.94	Spar_15.81	YOL095C
Scer_15.95	Spar_15.82	YOL094C
Scer_15.96	Spar_15.83	YOL093W
Scer_15.97	Spar_15.84	YOL092W
Scer_15.98	Spar_15.85	YOL091W
Scer_15.99	Spar_15.86	YOL090W
Scer_15.100	Spar_15.87	YOL089C
Scer_15.101	Spar_15.88	YOL088C
Scer_15.102	Spar_15.89	YOL087C
Scer_15.103	Spar_15.90	YOL086W-A
Scer_15.104	Spar_15.91	YOL086C
Scer_15.107	Spar_15.94	YOL084W
Scer_15.108	Spar_15.95	YOL083W
Scer_15.109	Spar_15.96	YOL082W
Scer_15.110	Spar_15.97	YOL081W
Scer_15.111	Spar_15.98	YOL080C
Scer_15.112	Spar_15.99	YOL078W
Scer_15.113	Spar_15.100	YOL077W-A
Scer_15.114	Spar_15.101	YOL077C
Scer_15.115	Spar_15.102	YOL076W
Scer_15.116	Spar_15.103	YOL075C
Scer_15.117	Spar_15.104	YOL073C
Scer_15.118	Spar_15.105	YOL072W
Scer_15.119	Spar_15.106	YOL071W
Scer_15.120	Spar_15.107	YOL070C
Scer_15.121	Spar_15.108	YOL069W
Scer_15.122	Spar_15.109	YOL068C
Scer_15.123	Spar_15.110	YOL067C
Scer_15.124	Spar_15.111	YOL066C
Scer_15.125	Spar_15.112	YOL065C
Scer_15.126	Spar_15.113	YOL064C
Scer_15.127	Spar_15.114	YOL063C
Scer_15.128	Spar_15.115	YOL062C
Scer_15.129	Spar_15.116	YOL061W
Scer_15.130	Spar_15.117	YOL060C
